año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id,monto_hr_ext_diur,hr_ext_diur,monto_hr_ext_noct,hr_ext_noct,monto_hr_ext_fest,hr_ext_fest
2021,Febrero,Administrativo,GESTION ADMINISTRATIVA CIAM,14,TECNICO EN NIVEL SUPERIOR EN TRABAJO SOCIAL,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(12)(07),697553,564154.0,-,-,Sí,"3.008,00 : 1,00 hrs",No tiene,No tiene,17-03-2017,Indefinido,No informa,Sin observaciones,344,3.008,1.0,0.0,0.0,0.0,0.0
2021,Febrero,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,CERTIFICADO DE EDUCACION MEDIA HUMINTICO CIENTIFICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),715508,610144.0,-,-,Sí,"5.024,00 : 2,00 hrs","117.553,00 : 39,00 hrs",No tiene,01-02-2021,30-04-2021,No informa,Sin observaciones,345,5.024,2.0,117.553,39.0,0.0,0.0
2021,Febrero,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,LICENCIA DE EDUCACION MEDIA HUNANISTICO CIENTIFICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),711489,587659.0,-,-,Sí,"10.047,00 : 4,00 hrs","108.511,00 : 36,00 hrs",No tiene,01-02-2021,30-04-2021,No informa,Sin observaciones,346,10.047,4.0,108.511,36.0,0.0,0.0
2021,Febrero,Técnico,OPERADOR MANTENCION EQUIPOS,10,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1239146,936560.0,-,-,No,No tiene,No tiene,No tiene,01-11-1999,Indefinido,No informa,Sin observaciones,350,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Profesional,INGRESOS OF.PARTES VIRTUAL,9,EDUCADORA DE PARVULO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1728368,1372239.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,352,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Administrativo,SECRETARIA ALCALDIA,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1026372,805122.0,-,-,No,No tiene,No tiene,No tiene,22-07-2004,Indefinido,No informa,Sin observaciones,355,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Profesional,AUDITOR REVISOR CONTROL,8,CONTADOR PUBLICO Y AUDITOR,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),2045696,1565398.0,-,-,No,No tiene,No tiene,No tiene,01-06-2017,Indefinido,No informa,Sin observaciones,359,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Profesional,ENCARGADO OOCC,7,SOCIOLOGO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(12)(07),2555669,2002379.0,-,-,Sí,"154.163,00 : 15,00 hrs",No tiene,No tiene,01-01-2019,Indefinido,No informa,Sin observaciones,360,154.163,15.0,0.0,0.0,0.0,0.0
2021,Febrero,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,MEDIO CIENTIFICO HUMANISTA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),717517,608121.0,-,-,Sí,"10.047,00 : 4,00 hrs","114.539,00 : 38,00 hrs",No tiene,01-02-2021,30-04-2021,No informa,Sin observaciones,363,10.047,4.0,114.539,38.0,0.0,0.0
2021,Febrero,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),774370,605366.0,-,-,Sí,"18.658,00 : 7,00 hrs","137.539,00 : 43,00 hrs",No tiene,01-04-2020,30-06-2021,No informa,Sin observaciones,372,18.658,7.0,137.539,43.0,0.0,0.0
2021,Febrero,Administrativo,ANALISTA CONTABLE,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1065266,860238.0,-,-,No,No tiene,No tiene,No tiene,18-07-1997,Indefinido,No informa,Sin observaciones,375,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),766374,615712.0,-,-,Sí,"10.662,00 : 4,00 hrs","137.539,00 : 43,00 hrs",No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,383,10.662,4.0,137.539,43.0,0.0,0.0
2021,Febrero,Auxiliar,AUXILIAR DE SERVICIO,18,8° BASICO,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),609227,518588.0,-,-,Sí,"82.795,00 : 40,00 hrs","27.322,00 : 11,00 hrs",No tiene,01-01-2021,Indefinido,No informa,Sin observaciones,384,82.795,40.0,27.322,11.0,0.0,0.0
2021,Febrero,Profesional,PROFESIONAL APOYO DIDECO,8,PSICOLOGO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(12)(07),2260446,1816571.0,-,-,Sí,"214.750,00 : 25,00 hrs",No tiene,No tiene,01-04-2017,Indefinido,No informa,Sin observaciones,388,214.75,25.0,0.0,0.0,0.0,0.0
2021,Febrero,Administrativo,DIGITADORA P.CIRCULACION,16,LICENCIA DE EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),734633,402886.0,-,-,Sí,"82.890,00 : 33,00 hrs","48.227,00 : 16,00 hrs",No tiene,01-06-2014,Indefinido,No informa,Sin observaciones,391,82.89,33.0,48.227,16.0,0.0,0.0
2021,Febrero,Profesional,APOYO ADMINISTRACION MUNICIPAL,8,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),2045696,1591716.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,397,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Técnico,AUDITORA REVISORA CONTROL,10,TECNICO UNIVERSITARIO GESTION ADMINISTRATIVA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1188743,765482.0,-,-,No,No tiene,No tiene,No tiene,20-09-2011,Indefinido,No informa,Sin observaciones,401,0.0,0.0,0.0,0.0,0.0,0.0
2021,Febrero,Profesional,ENCARGADA DEPTO VIVIENDA,8,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),2045696,1597320.0,-,-,No,No tiene,No tiene,No tiene,07-01-2019,Indefinido,No informa,Sin observaciones,403,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,SECRETARIA DIRECCION FINANZAS,16,AGENTE COMERCIAL VIAJERO,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),614101,455565.0,-,-,Sí,"118.056,00 : 47,00 hrs","27.128,00 : 9,00 hrs",No tiene,01-05-2011,Indefinido,No informa,Sin observaciones,9,118.056,47.0,27.128,9.0,0.0,0.0
2021,Marzo,Profesional,ENCARGADO PLATAFORMA MUNICIPAL,10,INGENIERO EN INFORMATICA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),1462949,1566010.0,-,-,Sí,"417.508,00 : 71,00 hrs","84.678,00 : 12,00 hrs",No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,12,417.508,71.0,84.678,12.0,0.0,0.0
2021,Marzo,Profesional,ABOGADA DIRECCION JURIDICA,7,ABOGADO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),2422281,1913843.0,-,-,No,No tiene,No tiene,No tiene,01-02-2015,Indefinido,No informa,Sin observaciones,19,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,GESTION AUDIENCIAS ALCALDIA,12,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1160237,835099.0,-,-,No,No tiene,No tiene,No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,22,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,INSPECTORA MUNICIPAL,16,INGENIERO EN PREVENCION DE RIESGOS LABORALES,Región Metropolitana de Santiago,(78)(76)(75)(66)(45)(44)(13)(12)(07),664135,743888.0,-,-,Sí,"100.473,00 : 40,00 hrs","108.511,00 : 36,00 hrs",No tiene,01-05-2018,Indefinido,No informa,Sin observaciones,23,100.473,40.0,108.511,36.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR DE SERVICIO DASG,17,LICENCIA EDUCACION BASICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),530552,384807.0,-,-,Sí,"41.953,00 : 19,00 hrs","84.789,00 : 32,00 hrs",No tiene,01-02-2018,Indefinido,No informa,Sin observaciones,24,41.953,19.0,84.789,32.0,0.0,0.0
2021,Marzo,Técnico,ENCARGADA RENDICIONES PROGRAMA,13,ADMINISTRACION DE EMPRESA CON MENCION EN R.R.H.H.,Región Metropolitana de Santiago,(78)(76)(75)(66)(45)(44)(13)(12)(07),857766,800982.0,-,-,Sí,"87.185,00 : 25,00 hrs","66.958,00 : 16,00 hrs",No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,25,87.185,25.0,66.958,16.0,0.0,0.0
2021,Marzo,Profesional,ENCARGADO PERMISOS PUBLICIDAD,6,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),2911937,2352723.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,26,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,CAJERA TESORERIA,17,TECNICO EN CONTABILIDAD,Región Metropolitana de Santiago,(78)(76)(75)(66)(45)(44)(40)(33)(13)(12)(07),701821,607249.0,-,-,Sí,"156.772,00 : 71,00 hrs","71.541,00 : 27,00 hrs",No tiene,06-05-2013,Indefinido,No informa,Sin observaciones,29,156.772,71.0,71.541,27.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR DE SERVICIO DASG,18,LICENCIA EDUCACION BASICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),656420,844265.0,-,-,Sí,"47.607,00 : 23,00 hrs","243.417,00 : 98,00 hrs",No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,33,47.607,23.0,243.417,98.0,0.0,0.0
2021,Marzo,Técnico,APOYO SOLICITUDES COMUNIDAD,10,PREPARADOR FISICO,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),1155141,1144660.0,-,-,Sí,"170.532,00 : 29,00 hrs","183.469,00 : 26,00 hrs",No tiene,01-12-2016,Indefinido,No informa,Sin observaciones,35,170.532,29.0,183.469,26.0,0.0,0.0
2021,Marzo,Profesional,APOYO DIRECCION SEGURIDAD HUMA,10,ABOGADA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),1462949,1414081.0,-,-,Sí,"176.412,00 : 30,00 hrs","141.130,00 : 20,00 hrs",No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,37,176.412,30.0,141.13,20.0,0.0,0.0
2021,Marzo,Administrativo,MECANICO TALLER DMAOS,12,TECNICO EN MECANICA AUTOMOTRIZ,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(12)(07),908144,748146.0,-,-,Sí,"20.539,00 : 5,00 hrs",No tiene,No tiene,04-07-2017,Indefinido,No informa,Sin observaciones,38,20.539,5.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),618173,659732.0,-,-,Sí,"23.989,00 : 9,00 hrs","163.128,00 : 51,00 hrs",No tiene,23-09-2020,Indefinido,No informa,Sin observaciones,41,23.989,9.0,163.128,51.0,0.0,0.0
2021,Marzo,Administrativo,ENCARGADO DEPTO CULTURA,11,LICENCIA EDUCACION  MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),1010814,1015610.0,-,-,Sí,"93.368,00 : 19,00 hrs","159.217,00 : 27,00 hrs",No tiene,01-05-1990,Indefinido,No informa,Sin observaciones,43,93.368,19.0,159.217,27.0,0.0,0.0
2021,Marzo,Profesional,PROFESIONAL APOYO DIDECO,9,INGENIERO EN AGRONEGOCIOS,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),1728368,1443358.0,-,-,Sí,"85.295,00 : 12,00 hrs","25.588,00 : 3,00 hrs",No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,51,85.295,12.0,25.588,3.0,0.0,0.0
2021,Marzo,Auxiliar,CONDUCTOR DMAOS,17,LICENCIA EDUCACION BASICA,Región Metropolitana de Santiago,(78)(75)(66)(44)(13)(12)(07),509919,501894.0,-,-,Sí,"134.691,00 : 61,00 hrs","84.789,00 : 32,00 hrs",No tiene,01-12-2017,Indefinido,No informa,Sin observaciones,53,134.691,61.0,84.789,32.0,0.0,0.0
2021,Marzo,Administrativo,DIGITADOR PERMISO CIRCULACION,13,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(12)(07),793231,654840.0,-,-,Sí,"76.723,00 : 22,00 hrs",No tiene,No tiene,01-02-2018,Indefinido,No informa,Sin observaciones,55,76.723,22.0,0.0,0.0,0.0,0.0
2021,Marzo,Técnico,GESTION DOCUMENTAL DOM,9,INGENIERIA CIVIL,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1451738,1139958.0,-,-,No,No tiene,No tiene,No tiene,01-05-2005,Indefinido,No informa,Sin observaciones,58,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,ASESOR FINANCIERO SECPLA,7,CONTADOR AUDITOR,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),2401506,1868345.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,59,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR APOYO ALCALDIA,18,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),503648,327281.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,62,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,PROFESIONAL APOYO ALCALDIA,10,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1462949,1093892.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,63,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,ABOGADA DIRECCION DE OBRAS,10,ABOGADO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1462949,1148272.0,-,-,No,No tiene,No tiene,No tiene,01-04-2019,Indefinido,No informa,Sin observaciones,67,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,APOYO OPERATIVO ALCALDIA,12,PROFESOR EDUCACION FISICA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),1160237,1048161.0,-,-,Sí,"41.078,00 : 10,00 hrs","83.799,00 : 17,00 hrs",No tiene,01-02-2019,Indefinido,No informa,Sin observaciones,70,41.078,10.0,83.799,17.0,0.0,0.0
2021,Marzo,Administrativo,APOYO ADMINISTRATIVO JUZGADO,16,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),598223,458178.0,-,-,No,No tiene,No tiene,No tiene,06-03-2017,Indefinido,No informa,Sin observaciones,79,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,ENCARGADA CENTRO ADULTO MAYOR,10,TRABAJO SOCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),1471350,1140330.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,82,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,PROFESIONAL APOYO MEDIO AMBIEN,11,MEDICO VETERINARIO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(13)(12)(07),1258264,988230.0,-,-,Sí,"88.454,00 : 18,00 hrs","17.691,00 : 3,00 hrs",No tiene,01-03-2018,Indefinido,No informa,Sin observaciones,84,88.454,18.0,17.691,3.0,0.0,0.0
2021,Marzo,Administrativo,ENCARGADA PROG.CHILE TE RECIBE,16,TECNICO PARAMEDICO,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(07),592931,469751.0,-,-,No,No tiene,No tiene,No tiene,06-03-2017,Indefinido,No informa,Sin observaciones,85,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,EDUCACION MEDIA HUMANISTA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),618173,586118.0,-,-,Sí,"7.996,00 : 3,00 hrs","89.561,00 : 28,00 hrs",No tiene,01-10-2020,30-06-2021,No informa,Sin observaciones,91,7.996,3.0,89.561,28.0,0.0,0.0
2021,Marzo,Auxiliar,CONDUCTOR DMAOS,15,LICENCIA EDUCACION BASICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),613885,503147.0,-,-,Sí,"63.972,00 : 24,00 hrs","172.724,00 : 54,00 hrs",No tiene,06-08-2019,Indefinido,No informa,Sin observaciones,92,63.972,24.0,172.724,54.0,0.0,0.0
2021,Marzo,Profesional,FORMULACION PROYECTOS SECPLA,7,MAGISTER EN ECONOMIA URBANA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),2411894,1783236.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,Indefinido,No informa,Sin observaciones,94,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Técnico,APOYO DEPTO OOCC,9,TECNICO EN PREVENCION DE RIESGOS LABORALES,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(12)(07),1388235,1316627.0,-,-,Sí,"220.345,00 : 31,00 hrs",No tiene,No tiene,01-01-2019,Indefinido,No informa,Sin observaciones,97,220.345,31.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,ENCARGADO TRANSPARENCIA,8,RELACIONES PUBLICAS,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),2045696,1814905.0,-,-,Sí,"206.160,00 : 24,00 hrs","41.232,00 : 4,00 hrs",No tiene,01-05-2016,Indefinido,No informa,Sin observaciones,99,206.16,24.0,41.232,4.0,0.0,0.0
2021,Marzo,Profesional,ENCARGADO ALUMBRADO DOM,6,INGENIERO DE EJECUCION EN ELECTRICIDAD,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),3034212,1794977.0,-,-,No,No tiene,No tiene,No tiene,15-02-1995,Indefinido,No informa,Sin observaciones,105,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,FISCALIZADORA DIRECCION OBRAS,10,INGENIERO CIVIL EN SONIDO Y ACUSTICA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1462949,1014994.0,-,-,No,No tiene,No tiene,No tiene,01-04-2017,Indefinido,No informa,Sin observaciones,106,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,ANALISTA CONTABLE,11,CONTADOR PUBLICO AUDITOR,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),1324911,1217546.0,-,-,Sí,"93.368,00 : 19,00 hrs","112.042,00 : 19,00 hrs",No tiene,01-01-2016,Indefinido,No informa,Sin observaciones,108,93.368,19.0,112.042,19.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR DE SERVICIOS DASG,18,LICENCIA EDUCACION BASICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),499110,321753.0,-,-,Sí,"82.795,00 : 40,00 hrs","84.451,00 : 34,00 hrs",No tiene,12-02-2018,Indefinido,No informa,Sin observaciones,111,82.795,40.0,84.451,34.0,0.0,0.0
2021,Marzo,Administrativo,SECRETARIA CONVENIO Y COBRANZA,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(45)(44)(33)(07),1126140,507477.0,-,-,No,No tiene,No tiene,No tiene,06-05-1994,Indefinido,No informa,Sin observaciones,115,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,INSPECTOR TECNICO DOM,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1728368,1358789.0,-,-,No,No tiene,No tiene,No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,117,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Técnico,SECRETARIA DIRECCION DASG,15,TECNICO EN ADMINISTRACION,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),618173,694432.0,-,-,Sí,"106.620,00 : 40,00 hrs","124.745,00 : 39,00 hrs",No tiene,01-07-2019,Indefinido,No informa,Sin observaciones,119,106.62,40.0,124.745,39.0,0.0,0.0
2021,Marzo,Profesional,OFICIAL PRIMERO JUZGADO,6,ABOGADA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),3011980,2382528.0,-,-,No,No tiene,No tiene,No tiene,01-10-2002,Indefinido,No informa,Sin observaciones,121,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Técnico,OPERADORA PORTAL CHILECOMPRA,10,TECNICO SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),1205544,961293.0,-,-,No,No tiene,No tiene,No tiene,01-09-2010,Indefinido,No informa,Sin observaciones,125,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR APOYO ALCALDIA,18,LICENCIA EDUCACION  MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(07),503648,358139.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,127,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,TECNICO EN ELECTRONICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),618173,569028.0,-,-,Sí,"10.662,00 : 4,00 hrs","86.362,00 : 27,00 hrs",No tiene,01-03-2020,Indefinido,No informa,Sin observaciones,129,10.662,4.0,86.362,27.0,0.0,0.0
2021,Marzo,Administrativo,APOYO ADMINISTRATIVO DIRECCION,16,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(07),592931,393315.0,-,-,No,No tiene,No tiene,No tiene,01-03-2018,Indefinido,No informa,Sin observaciones,130,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,CONTROL EJECUCION PROGRAMAS,11,KINESIOLOGA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),1258264,1003594.0,-,-,No,No tiene,No tiene,No tiene,01-07-2017,Indefinido,No informa,Sin observaciones,134,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,ADMINISTRATIVO,16,LICENCIA DE EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),592931,548824.0,-,-,Sí,"17.583,00 : 7,00 hrs","48.227,00 : 16,00 hrs",No tiene,01-05-2018,Indefinido,No informa,Sin observaciones,141,17.583,7.0,48.227,16.0,0.0,0.0
2021,Marzo,Profesional,FORMULACION PROYECTOS SECPLA,8,INGENIERIA COMERCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),2188712,1453307.0,-,-,No,No tiene,No tiene,No tiene,01-07-2004,Indefinido,No informa,Sin observaciones,152,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Profesional,COORDINAR DIGITACION LECENCIAS,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(12)(07),1496551,1074976.0,-,-,Sí,"47.043,00 : 8,00 hrs",No tiene,No tiene,01-03-2009,Indefinido,No informa,Sin observaciones,154,47.043,8.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(75)(66)(44)(13)(12)(07),595759,571834.0,-,-,Sí,"10.662,00 : 4,00 hrs","79.965,00 : 25,00 hrs",No tiene,01-08-2020,30-06-2021,No informa,Sin observaciones,158,10.662,4.0,79.965,25.0,0.0,0.0
2021,Marzo,Profesional,INSPECTOR TECNICO DOM,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1728368,1350806.0,-,-,No,No tiene,No tiene,No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,163,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Técnico,APOYO ADMINISTRATIVO SECPLA,10,DISEÑADOR,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),1155141,1035220.0,-,-,Sí,"141.130,00 : 24,00 hrs","84.678,00 : 12,00 hrs",No tiene,01-08-2016,Indefinido,No informa,Sin observaciones,168,141.13,24.0,84.678,12.0,0.0,0.0
2021,Marzo,Profesional,PROFESIONAL APOYO OOCC,11,DISEÑADOR GRAFICO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),1250485,963435.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,Indefinido,No informa,Sin observaciones,175,0.0,0.0,0.0,0.0,0.0,0.0
2021,Marzo,Administrativo,ENCARGADO SITIO WEB MUNICIPAL,11,TECNICO EN PROGRAMADOR COMPUTADORES,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(12)(07),971920,815396.0,-,-,Sí,"176.908,00 : 36,00 hrs",No tiene,No tiene,01-05-2020,30-06-2021,No informa,Sin observaciones,181,176.908,36.0,0.0,0.0,0.0,0.0
2021,Marzo,Auxiliar,AUXILIAR DE SERVICIO,18,LICENCIA DE ENSEÑANZA MEDIA HUMANISTA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),499110,601642.0,-,-,Sí,"82.795,00 : 40,00 hrs","111.773,00 : 45,00 hrs",No tiene,01-01-2021,Indefinido,No informa,Sin observaciones,182,82.795,40.0,111.773,45.0,0.0,0.0
2021,Marzo,Administrativo,CAJERA TESORERIA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(40)(13)(12)(07),624826,525500.0,-,-,Sí,"119.947,00 : 45,00 hrs","70.369,00 : 22,00 hrs",No tiene,02-05-2013,Indefinido,No informa,Sin observaciones,189,119.947,45.0,70.369,22.0,0.0,0.0
